text,label
"Bobo nalang boboto kay Poe, Mar, and Binay ????",1
Masyadong pilit ang ads ni Binay. Nawawala lalo ang believability and credibility nya. Sorry not sorry. #LNLostSanaMaFound,1
AT DAHIL NASTRESS AKO SA TSONA NI BINAY. JOKE. BAWAL PALA AKO MAGINOM. BILI LANG AKO CAKE. (@ La Vie Parisienne) https://t.co/SJavtfVCNk,1
"Si Gomez, suportado si Liberal Party standard bearer Mar Roxas. #Eleksyon2016",0
Nakakainis na commercial ni binay ha! Puro pandak pinagsasabi,1
"Sabi ni Binay, tatapusin daw nya ang mga magnanakaw sa gobyerno, e di suicide ang gagawin nya?",1
"RT @jordanbayan: ""Bakit kung sino pang nognog siya pa ang nagbigay liwanag?""

si binay hahanapin ko pag brown-out samin",0
.@SayChiz on accusations Poe-Escudero camp is behind negative campaign vs Mayor Duterte #Halalan2016 | @jeffcanoy https://t.co/SvqcQiIM5q,0
Ito ang binitiwang... https://t.co/raHv5NcNqK,0
"THE LIES OF MAR ROXAS

Before:
This fight is now just between me and Duterte.

Now:
Grace, let's unite for decency.

#roxasquitnow",1
"@pinoymommy Mabagal daw trickle down. May BUB naman, CCT. Yet D and E STILL going for Binay. @meddie26blue @tomas_md @zenszei @bilbil",0
Mar Roxas nailed it on his latest campaign ad.,0
Mar Roxas ????,0
"@HalamansOfMnl di ka nognog, si binay lang yun. Kayumanggi ka.",1
"I don't blame LP for trying to consolidate votes against Duterte. This is politics. Grace Poe, as usual, is just for Grace.",0
#WantedPresident Binay and Roxas didn't answer questions directly and on point. Pity the questions were straight forward &amp; unbiased. Smh,1
@ANCALERTS Say what hearsay only Binay??????Enjoy your temporary freedom loosing the Presidential election means a trip to the slammer for you,1
@MARoxas dear mar roxas! Kawawa ka naman! Kahit anong gawin mong paninira at panloloko di ka mananalo pareho lang kayong Pinoy mga desperado,1
"""Leni Robredo, laban sa gutom!"" The Sumilao Farmers endorse Mar Roxas and Leni Robredo. #LenipeoplesVP #RoxasRobredo https://t.co/QyjR3NYWe8",0
Escudero denies betraying Poe after meeting with Binay |https://t.co/sKlXTIhHJa - Kare-kare at sinampalukan ang topic. Walang balimbing?,1
Binay doesn't get it wtf,1
TANGINA MO BINAY IKAW LANG ANG NOGNOG!! D:&lt;,1
pakyu binay HAHAHAHAHA,1
Mar Roxas only chance of winning is to cheat.#AyawSaDILAW,1
Ang yaman ni binay. May commercial sa noontime ng gma. Tapos ang haba pa. Haha. #ALDUBSumptuousLunch,1
"Mar Roxas, may sasabihin ako sa'yo. SHUT UP KA NALANG ??",1
Wag na wag mong gagamitin ang kabataan para sa pesonal mong kagustuhan. Putangina mo Mar Roxas.,1
"Erap: wala tayong magagawa diko makita si BINAY, brown out ba??? Char! #WishForDuterte lights everywhere. ?? https://t.co/O1nMg5ltpk",0
POE: Ayaw na natin ng gobyerno na manhid. #PiliPinasDebates2016,0
Patayin niyo na din si Korina para si Mar Roxas naman ang ipa MMK. Hays. Ambot ninyo BIAS kaayo! ??????,1
Bakit ang advertisement ni binay tinanggalan na ng mukha niya? Hahahaha #PhVote2016,0
Solid Duterte ako na may DuRiam heart kaya nalulungkot ako para kay Miriam. Di ko matanggap na mas mataas si Roxas sa kanya ????,0
"Binay: Madaling manira. Pag sinabi magnanakaw, ah guilty ka na! Pero di tama yun. 
#PHvote",0
My vote will never be wasted. @SenGracePOE ?? #Election2016 #POEforthewin #POEforPresident #GobyernongMayPuso,0
This reasoning ????,1
SI BINAY NA MISMO NAGSABING NIRERESPETO NIYA ANG RESULTA BILANG PARTE NG DEMOCRATIC PROCESS TANGGAP NIYO BA NA MAS MASAHOL PA KAYO KAY BINAY,1
"PNoy's last SONA will not just include blaming the Marcos and Arroyo years, it will now include vp Binay. #MakatiDrama #Trapo #Pnoy",1
@CGOcampo26 kasi si binay may action talaga di puro salita.#PHVoteBinay,0
"#Duterte wala ng Iba kung si Poe,Binay o Roxas man lang ang pagpipilian parehong mga Corrupt ibat ibang mukha pero pareho lang Kadiri.Trapo",1
"while pinoys argue on ms universe bullshit, binay tops pulse asia survey. yey. mabuhay Pilipinas",1
@jessaaadelizo ur not binay,0
"Parents: ""Iboto mo nalang si Mar Roxas"" 

I really hate their generation. The 90s generation is the best and last thinking generation",1
I call for unity. I call for decency. I call for democracy! -Mar Roxas. #MarLeniWins #SayangPoe #iSaluteMarRoxas @edythe9 @xypotecka,0
"@betseykilayko @MARoxas Maybe Mar Roxas needs another TVad to explain ""hugot""?Anyway he has billions to spend on ads.",1
pag nasa 2k lang lamang ni duterte kay roxas talo si duterte....madaling dayain pag ganun hay sad :----(,1
#DuterteForPresident,0
"Manny Pacquiao is under VP Jejomar Binay, bale sila ang nagpapakalat na mas masahol pa sa hayop ang LGBT?

#PrayForMannyPacquiao",0
#ViceAdviceReload @vicegandako @viceganda_quote  @KABAYO_,0
"Binay addresses Pasay folk. ""Kahirapan noon, kahirapan parin noon"" @manila_bulletin https://t.co/UyKqniSFRz",0
"Mar Roxas: ""Daang Matuwid is all of us. Magpatuloy tayo tungo sa kaunlaran."" #RoxasNa https://t.co/ytceadjvoS https://t.co/VsYqM3rHl9",0
"What Roxas, Poe, Binay, Duterte, Señeres are saying about PNoy's SSS veto https://t.co/ikY2WMNqCU | via GMA News",0
"RT @ayeemacaraig: Binay: Delay in construction of houses for Yolanda victims not fault of NHA but DBM, which has not released funds 
#PHvote",0
#VoteMaineFPP #KCA,1
RT @LagingBeastMode: Oh? Bat inaano mo samin yang syota mo? Sumbong ka na sa nanay mong si Nancy Binay! ulol hahahaha https://t.co/3DMuDpZ8…,1
Trend Alert: 'Junjun Binay'. More trends at https://t.co/dRwxiUtCOV #trndnl https://t.co/aqTXXH2YW8,0
[DECISION TIME 2016]Binay ranks second in Pulse Asia’s survey on presidential bets with 24%. (via @TheStandard_PH) #OnlyInThePhilippines,0
"Hindi lang kay Binay gaganda ang buhay, kay Drake din. XD",0
#IkawNaBaBinay: Passage of anti-political dynasty bill not a priority for VP Binay https://t.co/zYDQjcm1gy,0
"RT @jayrcastillo24: @maltiq @lenirobredo if VP faced the issue and answered them immediately, it woud save time and effort. Binay cud have …",0
"Mar Roxas, di ko na alam ung sasabhin ko sayo. Sguro meron pero dlawa lang. PUTANGINA MO!",1
@mightynicknick Binay hater haha,0
"VP Binay at iba pang tatakbo sa 2016 elections, bumisita sa mga lugar na sinalanta ng Bagyong lando | via Allan Francisco",0
"Yolanda rehab, binatikos ni VP Binay Binatikos ni Vice President Jejomar Binay ang umano’y mabagal na... https://t.co/ThQ3tAKkuh",0
5 Million na si Duterte at 2.8 M si Roxas. Pag nanalo pa yan. Aba,1
Parang tanga yun Commercial ni Binay. Hahahahaha,1
Di mo pwedeng tanggalin ang income tax Binay wag kame. Third world country tayo uy!,1
I fought one good fight with #RoxasRobredo #RoRo. ?? https://t.co/ZhIvvTKT6V,0
Switch to #DU30 SAYANG POE,0
#votepoe ??? why???? not worth it! Binay!!! #votebinay!,0
Takot kasi mga dilaw matalo si mar roxas dahil lalabas ang mga baho nila! https://t.co/P7Npor2N24,1
Anak ni binay namn oh!! Kami lng ata may pasok ngayon tsk tsk.. ??????,1
"The Marcoses are full of delusional, and ignorant vanity. Binay is a robber, yes, but the Marcoses spit at the Filipino masses while at it.",1
Yan na naman patalastas ni Binay. Hayy,1
Bakit si BINAY? EH BAKIT NGA SI BINAY?,0
"'Don't cheapen the presidency,' Duterte tells Poe's camp https://t.co/vc9M9e0xHh via @ABSCBNNews",0
Nakakairita yung commercial ni binay.. Nangangampanya na nagpapaawa..,1
#MMKSpokenWord,0
@maryjulienhere gha pa confirm da b kung ara bwas ang kathniel d. Kay grand rally day mar roxas bwas,0
BOW! #VoteMaineFPP #KCA,0
"Karen: So para ka pa lang Binay...
Ako: Moreno lang ako, hindi nognog.
Alma Moreno for Senator! #PrayForAlmaMoreno",0
Wag sana makapagmagic si Roxas sa results. ?? #Halalan2016 #ChangeIsComing ??,0
"... at maging wais sa pagboto para hindi mahati ng number of votes na pwedeng magpanalo pa kay Binay.""",0
2015/9/18 00:51 PHT,0
RT @ProfWallyMonsod: Read this. It was part of the good start to my day. #ParaSaBayan #RoxasRobredo2016 Ituloy ang Daang Matuwid. https://t…,0
"Sen.Poe , Vp.Binay , Mar Roxas , Sen.Santiago &amp; Mayor Duterte.. Lahat may magandang hangarin para sa bayan. ??????",0
Lahat nung ads ni binay walang sense. May ma-ad lang,1
"@commondeathave trick or treat in our office, I'd bet I'll get into a long POV if a Binay supporter complains.. Hahaha",0
"Binay: Patronage can only reproduce learned helplessness. Pork barrel corrupts citizens. 
(But earlier, he vowed to revive pork) 
#PHvote",0
nog-nog pandak... ulul binay,1
Parang maganda rin magka-open forum si Alma Moreno sa UPLB parang kay Binay lang. Magsayang lang tayo ng time ganon.,1
@Dadaesu boto mo si binay hahaha de joke lang! Miriam ako ????,0
Wag lang talagang biglang tumaas si Roxas kay Du30. Daya na talaga yun.,1
I couldn't take how VP Binay answered all the questions thrown at him. I think my intracranial pressure just increased.#StupidityAtItsFinest,1
"Si Binay di pa sumusuko sa bilangan, pero ikaw sumuko na ??",0
Makapagpapicture sana kay Binay.. Huehuehue..,0
"Kaya takot na takot sina PNoy, Roxas, binay atbp kasi mga magnanakaw eh. Mga kriminal lang naman matatakot kay Digong eh. ..",1
"Replay #PiliPinasDebates2016 roxas-crab mentality, binay-sinungaling. Kumukulo dugo ko pag nakikita ko si roxas at binay",1
Yaman talaga ni Binay ! Dalawa na TV ADs nya hahaha! Ikaw na talaga corrupt sa lahat!,1
"Binay-Chiz meeting, walang masama – Poe https://t.co/08rPabKi4c | via Brigada News Philippines",0
Tangina mo Mar Roxas,1
Buti pa si Binay hindi lang salita may gawa Only B1NAY #OnlyBinayWinner,0
"""Who are you voting for this coming elections?"" - Mar Roxas :)",0
There are 2 types of people in the world. The Pro-Binay and the Anti-Binay. And the Anti-Binays be like: Santiago/Poe/Duterte/Roxas.,0
"'PAG IYANG MAR ROXAS NA IYAN AY NANALO, EVACUATE NA TAYO PAPUNTANG MARS BYE #AyawSaDILAW",1
"Joker ka, Binay. Tangna ka. ?? https://t.co/2I6YZlWPZd",1
feeling ko kaya nila pinupush yung account ni duterte para makalimutan natin kung san nga ba napunta yung yolanda funds *feelingera lang*,0
"Ahhh, I-babash ko na ng si binay :)",1
Roxas to Poe https://t.co/r3ytsOQyZ7,1
"Pag nakikita ko si Grace Poe. Naalala ko talaga yung taong 'di mawalan ng drama sa buhay. Haaaaaay, kaloka! ?? #PiliPinasDebates2016",1
Isang malaking NGANGA sa political ad ni #Binay! Hahaha very irritating!,1
"bobotante n lng tlga ang boboto kay mar, binay at poe.",1
bakit pang 5th lang si miriam? she shouldve been in the 1st or maybe atleast in the 2nd? &amp; why tf is Mar Roxas in the 2nd? this is plain bs,1
Sabi ni Binay sa debate dati lahat daw ng pera at yaman ay inheritance. Tas ngayon wala daw silang pera pampagamot dati sa nanay niya.,0
Thank you Vice President Binay sa selfie!!! Loveeet!!!??? @ D'Hotel and Suites https://t.co/yjrqscVeMu,0
"After Senate probe, Binay critic pushes witness protection review https://t.co/opgIQ9IUNC | via Rappler",0
Grabe lang paninira nila kasi number one pa rin si Binay! #gobinay #Binay2016,0
6 years na Vice President si binay pero puro yung nagawa nya padin sa makati yung pinagmamalaki nya. Wala ba syang nagawa para sa pilipinas,1
Seriously !? Binay and Roxas over Miriam ? Sen. Miriam doesn't deserve that spot. Anyare sa Pinas ? :(,1
#Manila VP Binay to kick off campaign in Mandaluyong  https://t.co/88Dwt7s3eA,0
Si MAR ROXAS nandaya agad... Hahaha :) #Election2016,1
Binay spends birthday with Pasay poor https://t.co/CDF1Ha9X6z | via Tempo,0
BOBO-to nito parin ba si Mar Roxas?,1
#NoToMarRoxas https://t.co/NsFwHd7WAo,1
"Poe surprised but finds nothing unusual by Escudero, Binay meeting in public https://t.co/AyoOFi4PDn | via Manila Bulletin",0
Katarantaduhan i can't believe lolx kagaguhan !!,1
RT @Politiko_Ph: Typhoon Ondoy survivor appears on Mar Roxas political ad | https://t.co/A0OIQsCGWE @MARoxas @TropangMARangal #PolitikoAds,0
Umm u know yung mas malayo pa… https://t.co/hoDWZosMLt,0
@anglmrz para kay Binay ba to? Hahahah,0
Mar Roxas' incompetence is like a gift that keeps giving. Has a talent 4 making a catastrophe out of a simple mess. https://t.co/N9hVCESlKy,1
Di naman si Mar Roxas to eh. Manny to.  https://t.co/GDXamB0Rom,0
Disiplina ang kailangan. Hindi POE kasi TraPOE at MARahil duterte ang nagpaalala na huwag magkakalat ng basura. https://t.co/eXqDunEOl6,1
This last presidential debate convinced me more that Mar Roxas will be my President. Very consistent and shows... https://t.co/hxc6yShT1w,0
"Kahit hindi ako botante, nanggigigil talaga ako kay Mar Roxas! King*na. Iba ang lumalabas sa binoto mo. Mar ang lalabas!
#DuterteTillTheEnd",1
Ung ads ni binay putcha nilait ang sarili hahaha,1
BEASTMODE NA KO!!! ??#Election2016 #Halalan2016 #PHVote,1
Ano nanaman bang kaputanginahan tong bagong commercial ni Binay. ??,1
Eh tangina mo naman kasi po. Walang boboto sayo. Kasing itim mo budhi mo!,1
"RT @trevorisgood: PANIRA KA, BINAY",1
LIVE now #TheLeaderIWant: Mar Roxas on Daang Matuwid and decisiveness via @rapplerdotcom https://t.co/pzFWike6ay,0
Pwede ba President si Duterte tapos Vice President si Miriam? Naglaban pa kayo. &lt;/3,0
Sen. Trillanes says Sen. Enrile was critical of witnesses vs Binay because he was not around when the hearings started.,0
"Etong Binay na 'to, kung makapag-salita against sa gobyerno, akala mo hindi siya kasama dun e. Hello, VICE PRESIDENT ka kaya.",1
@kingdelrosario this Binay...I can smell some cash already in the precincts. Lol,1
shout out po pala sa mga nabigyan ng sobre ni mar roxas,1
RT @DonyaAlma: Yung commercial na Only Binay. Diba bff Karen. Harhar https://t.co/HakVQVsYQx,1
"RT newstogoGNTV: Larosa: Bagamat nakalalamang si Mar Roxas sa overall Visayas, hindi naman napakalaki ang kanyang lamang kay Mayor Duterte.…",0
"Sarap sabihan ng ""murit mo loko!"" yung TVC ni Mar Roxas!",1
Bakit dahil kay Binay..? ??,0
#Binay and #Duterte: Shameless womanizers! Very low respect for our women.UNFIT for the presidency! https://t.co/n3492seGio,1
What if may sariling Christmas station ID si Binay?,0
"Binay on Yolanda rehab: Di maganda, disorganized. Nagkasigawan pa nakikialam daw ang ibang Cabinet member @rapplerdotcom",0
RT @01021816447: @AlDubTarlacOFC @ofc_ALDUBNE but if u will vote binay or roxas wala pa rin pagbabago #ALDUBMissingBAE,0
"Mar roxas is the worst, i'm a non voter but that wont hinder me from saying that. End of.",1
"Bayan Muna, bago ang sarili -#MrTrabaho @maroxas  #RoxasRobredo #BayangMatuwid #Roxas2016 #WantedPresident https://t.co/kVVBHcc1Dh",0
Pati bala tinatanim na... edible na din ang bala cgro ano PNOY? Ipagmalaki mopa sya Mar Roxas at ipagpapatuloy mo... https://t.co/9ueKrq1BdT,0
ahh yung eksenang nilait ni binay ang mga teachers na walang alam. #NogNogHambog,1
"Mar Roxas, nagmumukha ka ng kawawa matagal na So Shut Up nalang",1
"SAYANG POE yung 25M Filipinos out of poverty, the danger of communism or dictatorial rule is real. #RoxasRobredo",0
"May nilabag pa rin na isa sa mga rule ang KathNiel, may baller sila ni Mar Roxas. Bawal na magsuot ng mga ganon, kasama na ang t-shirt...",0
Bat Bina Bash si Binay? ?? https://t.co/vcJsCYG4as,0
Abi Binay kicked out of City Hall https://t.co/fu0xLdUb02 #Manila #News #Asia,0
- He won over Roxas in 2010 w/out INC and a credible surge in the surveys,0
Disqualification case kay Poe? Galingan niyo naman ang paninira guys (hindi kayo binay at roxas pramis),0
"Selfie with VP Binay, no effin way!",1
Senate Inquiry: File plunder case against VP Binay. https://t.co/ar6Flc5AwY,0
The only one I remember was Mar Roxas in 2010 making fun of Loren Legarda's Lipitor use. https://t.co/vHHAIggQaQ,0
"""We should all move towards healing and unity for our divided land."" -Vice President Jejomar Binay",0
I want to talk about how crappy Binay-s' NTV ad is.,1
Binay voluntarily handed a 4-page doc.Volume of docs seen in his ad were all gathered thru subpoena. Lying?  https://t.co/Y71i7PbYHL,1
Mar Roxas is already in Roxas City for the 2016 election campaign kickoff #RoxasRobredo  https://t.co/F3Xh632sF2,0
Binay dies have the point about dynasty. Its not their fault they want to serve but its the fault of the voters for putting them in position,0
Walang POErever -_- Go Duterte!,1
Please watch. This is just a 5-min vid. Did VP Binay lie in campaign ad? Trillanes turns tables on Veep https://t.co/XdC8xOFrHd via @YouTube,0
RT @News5AKSYON: VP Binay on delayed PPP: There was too much analysis that resulted to paralysis #BilangPilipino | @josebimbosantos,0
Binay is basically doing an Aquino: blaiming the administration to make him look good.,1
Katakot yung isang PCOS machine na puro Mar Roxas ang lumalabas. Totoo ba yon? Tsk.,1
"RT @heyyateyaa: If ever magka-purge na, uunahin ko tong kapitbahay naming gabi-gabi kung magvideoke!!!! Tapos sunod ko si Binay.",1
Ipa-trend natin to.,1
"RT @cocoy: Translation of SC decision on Junjun Binay petition for mere mortals: Still suspended, petition moot, and dismissed https://t.co…",0
Salgado: 100 % assurance ang binibigay namin sa supporters ni VP Binay na hindi bibigyan ng pabor ang mga tao na nasa likod ng kampanya nya…,0
Takte ka Mar Roxas ilabas mo un pera ng Yolanda kung dika magnanakaw amf #ALDUBBagsikNiMama,1
@SummerGiiiiiirl pinareport nung matanda na nakasabay ko si poe at cayetano binoto niya pero mar at leni lumabas. BS eh.,1
"Nakakabwiset nayang binay na commercial nayan ah. Nognog, pandak, chu-chu dami alam",1
Sobrang desperado mo Mar Roxas. ??????,1
"There's a big chance that Poe will win the presidency. But not yet, Duterte hits the top. Let's wait for our church mandate.",0
"Galawang marino na this! Tae, kaso nandito si Binay. Traffic tuloy. -.-",1
bat ganon pag tinutulungan ni Binay yung mahihirap nagmumukha siyang nagmamalinis hahahahahha hay,1
@cessyacat kaya nga eh.. Lalo na yun kupal na mar roxas. Hahaha,1
"Dear Binay,

Uso gluta, wag mo kaming idamay, 2016 na.",1
Para kay 'Pangulo' Binay wala dapat namamatay dahil sa kahirapan. #UNA #Ginhawa #OnlyBinay #BinayPaRin https://t.co/PhFy4m220C,0
#HalalanResults,1
"I feel sorry for #MarRoxas , sasabihin na naman may dayaan kahit naman yung mga bumoto sa kanya ay walang Social Media. I voted for Poe tho.",1
@Chip2chip2 Mamo! tignan mo ang dalawa! Digong at Allan! magkasalungat! Kaaway ni Allan si Binay! Si Digongong Susuportahan pa si Binay!,1
Kay roxas ang pagbabago???? #RoRo2016,0
"""because of sandro kaya pinagtatanggol si BBM""

u sure? yes, he looks good but we don't just base it there. I'll make tanggol binay nalang ??",1
Miss you binay see you soon hahahaha @ScevenDCN dmed u,0
RT @exoftnamja: Kung tutulungan lang tayo ni binay na makapunta ng EXOluXion aba for sure panalo na sya sa dami ba naman ng exols dito sa p…,0
"@missjover Pag ito nanalo..ang Senate natin ay katawa tawa..Sotto,N.Binay then Pacquaio..mapapamura ka WTF.",1
RT @maxell_lander: The Mar Roxas DO-IT-YOURSELF (DIY) Demolition Job (see pic) https://t.co/XFa4FeidoE,0
Nkakahiya naman pla talaga ang mga pangyayaring yan... #BINAY https://t.co/SUqR3WuOqA,0
Hoy korina sanchez. Pigilan mo naiung asawa mong si mar roxas. Kung anu anu pinagsasabe sa paid ad kuno. Tampalin ko kayo ng tsinelas ee!,1
Enrile to raise #Mamasapano issue vs Roxas if admin uses corruption vs Binay https://t.co/1iJ74sj1sC | @MAgerINQ https://t.co/653WVh3DiM,0
WATCH: Spoof or Real. Bakit si Binay? https://t.co/bQbwg7ECws,0
Daniel Padilla with Mar Roxas ????,1
Roxas and Binay both are an epitome for being a corrupt politicians in the Philippines. They should not be given... https://t.co/bIrB3QAt3G,1
Ako: si Roxas hahaha jk si Duterte ??,0
@rapplerdotcom that's the spirit VP Binay. walang susuko para sa pagbabago,0
Bakit yung Comelec website pa hinack? Pede naman mga accounts nina Binay ryt? Dagdag stress kayo,1
Only Binay ang #PinakaEpal #PinakaBweset na Political TV Ads sa Pinas #BwesetKaBinay,1
kung hindi si Miriam ang manalo kahit Mar Roxas na lang.,0
#OnlyBinayParehoTayo,1
Wlang kumikilos pag sila mar at poe binay ang gmwa ng kagaguhan.. pero pg si digong. Khit pari na bayaran... https://t.co/LuIHamgYyJ,1
"Ano nga po ba ang maitutulong nyo sa mga taong naghihirap, Kung sakaling kayo po ang magiging Pangulo? #GracePoeAko #Poe2016",0
"Binay- 242 bank accounts, hacienda
Mar- Yolanda funds, incompetent DILG
Poe- Questionable citizenship, 2 yrs in... https://t.co/SZYKGmaKlf",1
*gets cancer from Binay political ads*,1
Tigil niyo na yang nognog pandak ni binay. Galit na ko.,1
"Nako Roxas, manalo na lahat wag lang ikaw. Kundi, ipapakain ko sa'yo lahat ng tsinelas na binibigay ni Korina sa Rated K! ???? #Halalan2016",1
"Service to the Filipino People, yan si Mar #RoxasRobredo #RoxasRobredo2016 #RoxasWantedPresident #BayangMatuwid  https://t.co/SZfE3Occ8E",0
Erap attends Binay’s birthday celebration: Former president and incumbent Manila Mayor Joseph Estrada attends ... https://t.co/r5dVCMu5CU,0
For Mar Roxas  https://t.co/9EPQDt0SKC,0
@MsKristala tropa mo si Binay? Hehe joke??????,0
Kaya di ako nanonood ng #PiliPinasDebates2016 kasi ayokong marninig yung ka plastikan ng IBANG candidato. Miriam and Poe lang ako makikinig.,1
#GracePoe2016 https://t.co/gTa9cXdSzl,0
RT @alexzhandraaa: @rgnxvldz Pandak. Nognog. Mahirap. Yan si Binay! ?????? https://t.co/JM3QI6WC0Y,1
"@legallytanned Kasalanan ni Binay. Sya yung nagpakuha ng pic na may Chicken Joy, e.",1
Si kokey ata to pero hindi pta si Binay to eh https://t.co/YAgF7WXxYX,1
"Hay Roxas, Binay, Robredo, at lahat ng may advertisement na tungkol sa election. PWEDE BA? GAWIN NYO HINDI PURO SALITA ??????",1
"Mar is so stressed out Du30 is winning. Du30 is just relaxed and doesnt bother to make up rumors. He knows if he doesnt win, its our loss.",0
"Meanwhile, Justices Carpio, De Castro, Brion and Senator Binay voted that Poe is NOT a natural-born citizen. | via @InaReformina",0
THE STANDARD: UPDATE: Makati RTC finds probable cause in VP Binay’s libel charge against Senator Trillanes.,0
2015/11/21 22:50 PHT #trndnl https://t.co/dRwxiUtCOV,0
"Sobrang peke ng ""interviews"" na pinapakita nung commercial ni Mar Roxas ano ba.",1
VP #Binay arrives at Batangas Capitol Auditorium for BSP Recognition Ceremony https://t.co/vVlbGCS8Wo | @marraherika #VotePH2016,0
"Binay camp ... https://t.co/OG0UZKfI5s ""WeLoveYou Leslie"" ""MARIS RACAL AtStarMallAlabang"" ""IBALIK ANG MARNELLA"" https://t.co/pP24fQAmIM",0
RT PHVote: Was Abby Binay kicked out of her Makati city hall office? https://t.co/s4YCzfTFhZ #PHVote … https://t.co/nrtogfRxft,0
Tangina ni Binay napakalikot. Ilista sa standing yan.,1
"""From ""nognog, pandak, laki sa hirap"" to ""Only Binay "" real quick""",0
@ScevenDCN gusto na kita makita binay hahaha,0
Roxas takes COA report as cue against VP Binay https://t.co/r3IlE4Xpn7,0
"So, dahil bukas ay 2nd anniversary ng Typhoon #Yolanda, malamang mag trending sina Mar Roxas.... https://t.co/tTUrzxugrS",0
"BusinessWorld | Our presidential prospects

""Binay must not win the presidency. It’s crucial and just.""

 https://t.co/UoyDDknsxC",0
It's good to hear that Mayor Duterte is running for President. Hahahaha sa wakas may matinong kalaban na si Sen. Santiago,0
@xpeanutgalleryx @cebudailynews @VektorSelba Hhhhmmm... Maybe bec of Makati. They really think Binay make Makati..not the other way around.,0
"The camp of VP Binay hits the gov't for the non-issuance of pensions of more than 55,000 senior citizens in 2014. https://t.co/HfcXDJAExT",0
#PSYPagyanig,0
https://t.co/MCci23Bs6m @VPJojoBinay https://t.co/GU2ZDz9wJa,0
Ung kay binay nga eh minamadali nyang mag yes or no. D man lang naipaliwanag.. But ung kay mar pede? Mhaba pa!! #ABSCBNSENSELESSNEWS,1
idk but i just dont feel you grace poe,0
Binay tarp draws criticism - Cebu Daily News https://t.co/EvYW3X1jBQ via @inquirerdotnet,0
"Hati na ang boto ni MDS and DU30. Worst case scenario? Isa kila Binay, Poe o Mar ang mananalo. Tsk. #Election2016",1
muntanga. BOBO MO BINAY.,1
Talo alaska tang ina kasi ni mar roxas eh waray pa isog isog daw hays,1
"Mar Roxas, itinangging may kinalaman sa diumano'y pambu-boo kay VP Binay sa Cebu https://t.co/XQSKOVZUqI https://t.co/l0JXY4LeeL",1
Farmer solon calls Mar Roxas 'matapobre haciendero' - Politiko #MendiolaMassacre29 https://t.co/sm7f4vFrWB,1
"Apparently, #Binay already spent half a billion for all his TVCs LAST YEAR.

Mr. VP, saan galing yung pera? #Halalan2016",0
"Ladies and gentlemen, Mar roxas doesn't own the word -DESENTE.",1
RT @PaulusGtrrz: si binay pala ang tunay na gumanap na kokey. #childhoodruined,1
Shet nagising diwa ko fuck pangalawa na si Mar Roxas #KahitSinoWagLangSiMar,1
Wow naman binisita kami ni Binay hahaha,0
Nawa ay hindi na po magnakaw pa si Binay.. #NogNogHambog https://t.co/KghuOGSSz1,1
@agoncillo_anne dapat si Bongbong Marcos na manalo bilang VP para walng lusot si Mar Roxas hahaha,0
"BINAY:"" What he did in Makati was theft."" Mar Roxas
https://t.co/smDQpG2aCf https://t.co/2Q7mW9gIhu",0
"RT @CarloCabuang: PARA SA MGA BOBOTO DYAN
""TANGA LANG PO ANG BOBOTO KAY MAR ROXAS"" SO,PLS PUMILI NG MAAYOS NA PRESIDENTE.",1
: Shet mukhang teenager si Sen. Poe #PiliPinasDebates2016,0
"19days na lang bago mag election! Kinakabahan na si Mar, Binay at Poe",0
Aba! Ang bilis umangat ni Mar Roxas! #HalalanResults,0
"RT @gmanews: Sen. Nancy Binay: I'm given a job to perfrom, will not inhibit from @sengracepoe SET case | via @Joseph_Morong https://t.co/DG…",0
Ay bwisit na only binay na to.,1
"#TV5Aksyon | VP Binay, nag-ikot sa ilang bahagi ng La Union https://t.co/pQYV1oQuXo",0
ni Binay ??????,0
THE STANDARD: UPDATE: Binay gets 29% in SWS survey for pres’l bets while Duterte &amp; Poe get 24% and Roxas gets 18%.,0
"Yung mga boboto, wag naman po kayong mang-away ng ibang Presidentiables. Respect each other. Roxas to Poe #AyawSaDILAW DUTERTE TILL THE END",1
#PrayForMannyPacquiao,0
"Mar Roxas: Mula ""Sick Man of Asia"" tayo ngayon ay kinikilalang ""Asia's Bright Star"" na. #IkawNaBaRoxas  https://t.co/h1SCfB4wIr",0
Grabe yung kay binay. ????????????,0
Hoi Binay wag mo ina-ano si Karen ayaw niya sayo. ?? #PiliPinasDebates2016,1
#AyawSaDILAW,1
andine pala si binay sa ub,0
'Wag n'yo na ngang iniinterview si Mar Roxas! Nakakabobo mga sagutan niya. *face palm*,1
"Mayor Duterte was right Mar ""desperado"" Roxas is a weak leader #AyawSaDILAW",1
"Jake Ejercito, Sandro Marcos, Seb Duterte, Paolo Roxas. Who said Politics is a dirty thing? And then there's Junjun Binay. ha ha",0
Nakakasuka yung commercial ni Binay! Pwe!,1
"Kapangalan ni LP standard bearer Mar Roxas, nag-withdraw sa kandidatura https://t.co/x98pS6Pkq5 | via Bombo Radyo",0
"RT @PeanutBitterLOL: AYAW IKUMPARA SI NANCY BINAY NI ALMA, KAY SI NANCY NEGRA SI ALMA, MORENO. HAHA",1
Palace hits back at Binay camp over poverty claims https://t.co/y5H10Ni0za,0
#nognoghambog Hahahaha??,1
AKO LANG BA NAIINIS SA BAGONG COMMERCIAL NI BINAY.,1
