text,label
"So GPL, like Binay, is scared of being onstage with the other candidates? ????",1
hindi na magiging katulad ng dati kapag nanalo si Mar Roxas!!???? #Election2016 #Halalan2016 https://t.co/zFHZ5Nhn46,1
So its Grace Poe's fault then? Hay Roxas.Lumaban ka ng patas. Pnagtatawanan ka na lng ng mga tao. #DuterteTillTheEnd #GracePoe,1
#DU30 na lang ako!,0
hindi kami titigil sa pagsuporta kay Binay #OnlyBinayMagAangatSaTacloban,0
"#TV5Aksyon | Pagkwestyon ng Ombudsman sa TRO ng Court of Appeals laban sa suspension order ni Junjun Binay, ibinasura ng SC",1
Kapag si MAR ROXAS ang nanalo as the president of the phillippines..i'm really 100% sure na may dayaan nangyari #AyawSaDILAW,1
"Pamabansang pabebe, Duterte. Sorry sir, but my vote is on Miriam. Could've been yours.",1
@payeengg @kinley_ellama @chancegorg gaga ka paye si binay yun eh hahahahahaha,0
"It's now a mini ebook with a fun minus one video clip entitled ""Si Binay o si Roxas o si Poe?""… https://t.co/uaEIetesD3",0
May VIP pa? @ScevenDCN libre mo na ko binay ?? leche hahaha,1
"""Libreng SPAM sa inyong bag!"" - Abby Binay #WTF",1
"When asked about Dr. Sylvia Claudio's call for her to release medical records re cancer, Sen. Miriam Santiago said she won't release them",0
"@liansabella can we exclude Binay? Haha. Also, I think it's only possible after 1 year due to restrictions for losing cands",0
I stopped reading an article because Binay's ad pops up after every page. Annoying af https://t.co/TGBjL7Kn9E,1
"Oh Binay, stop romancing poverty and the poor. It's not the govt's job to magically get them out of poverty. Empower and educate them.",0
"Bakit puro Makati pinagmamalaki ni Binay, Dapat nga yung mga nagawa nya sa Pilipinas, kasi V-President sya eh. Hindi na mayor ng makati",1
"Mar Roxas ""Shut up""..  Si DUTERTE Na, yun Panalo  ehh???? 

#Duterte",1
Only VP Binay can lie so blatantly. He doesn't even hide it anymore. Does he think people can be so fooled? #PoliticsPH,1
"Wala ding kubyertos. Napakabadly staged naman nito. Kung ako si Binay, sisisantehin ko ang nag-isip nito. https://t.co/idLGKFHIPy",1
#CelebrityBluffYear3,0
@_Tadashi_Hamada lumalamang si Binay ah. Haha,0
Ramon Magsaysay Jr. on Mar Roxas #SwitchtoMar #RoxasRobredo https://t.co/JXQPj3MIlo,0
"Insult Roxas, Binay and Poe and nobody will bat an eye. An individual ""disrespects"" Duterte and everyone loses their minds ???? #Halalan2016",0
lokong binay. dinamay pa tayo. ikaw lang nognog no.,1
"BAKIT DAHIL KAY BINAY ? XD HAHAHAHA . . 

MALAMANG MARAMING NAKURAKOT KAYA MAY PANTULONG , PERO KUNG WALA NGANGA :)",1
VP Binay attends the unveiling of the Yolanda Memorial in Tacloban City. @sunstaronline https://t.co/T9NTvjzvtW,0
"Grabe, mga desperado talaga mga kalaban ni Duterte lalo na si Trillanes. Hays ???? DUTERTE OR NOTHING",1
@mangunonmarkets Deduct 3m Picos votes given by Binay to Noynoy in 2010. Reason for Binay to expect Pnoy anointment in 2016,0
"""The current tax system puts too much burden on working class taxpayers and very little on well-off individuals."" - VP Binay

#OnlyBinay",0
Hala yung mga nag ccheer kay binay.. Seriously? Stupidity at its finest -.- #GodblessPhilippines,1
"Birds have the same feather, makes up a good feather duster ?? Binay must win to avoid the case, or at least delay... https://t.co/I1WqKIHtw4",0
Why would Grace Poe even consider Dutere in spite of the evidence against him? Inexperience? Poor judgement? Sipsip sa lahat?  #NakuPOE,1
nakng! tumakbo kana ngayong election talo mo pa si binay eh.??,1
#OnlyBinayHatawSaCebu,0
Pwede pa try? Pero sa ulo ni Mar Roxas! HAHAHA! https://t.co/xXeY9HHJQ4,1
botante ako so pwede ako magupdate wag niyo ko i-sshut up ha lol,0
"Honasan says bec some VP choices backed out amid allegations vs Binay,he decided to run as UNA vice president as call of duty #VotePH2016",0
"""@ABSCBNNews: VP Binay tired of being 'the punching bag' - Abi http://t.co/W1OMH3Fa9U http://t.co/lORbeQEISU"" just stop talking!",1
#OnlyBinayWinner,0
Mej nakakajirits pa rin yung ad ni Binay kahit paulit-ulit ko na napapanood.,1
Okay pa ako kay aquino eh pero yung kay binay? Si kokey talaga! Lol :-D https://t.co/z41VHpf1a1,1
"Kung hindi pa ngayon ang tamang panahon para sa inyo, 'wag ninyong ipilit. Give up now Roxas, Binay and Poe. #OneNationWith25",0
"Parang dinegrade ni Binay yung mga taong gustong maging teacher. Tsk. Wrong move, Nogs! #NogNogHambog",1
"'Don't cheapen the presidency,' Duterte tells Poe's camp - ABS CBN News https://t.co/Xsfzi0yw8y",0
Ayyy.. So like the newest ad of mar roxas. Di mo kailangang may history ng pagkamahirap.. #tumfact #halalan2016,0
"Bakit si Mar Roxas? Simply because he's the most decent candidate. Kaya nyang kumain sa baso, at uminom sa plato.... https://t.co/hKZovIBxMD",0
Who is worse? Binay and UNA or the whole Bayan Muna party list? Boto mga Pilipino!!,1
"Basta pag si Poe o si Binay ang nag-anoint ng successor sa 2022 at lahat ng ginagawa nina Mar/Leni now e gawin din nila, OK din sa inyo, ha?",1
"Not a Binay supporter,but I remember when Jojo Binay had the same questions in UPLB before, and the response was different. #PiliPinas2016",0
"Davaoeño feels: Nakakatakot matulog. Baka pag gising namin, #1 na si Roxas. Wag naman sana. God forbid. PH VOTE DUTERTE #DU31",0
"No, I will never change my vote! and I will never ever switch to an incompetent Trapo!! ?????? DUTERTE TILL THE END https://t.co/2wsbnmKyBc",1
@FeuPortraits and seriously merong Mar Roxas? *facepalm*,1
"Poe is not backing out, Binay is not backing out, Miriam is not backing out... so who is backing out? #PHVote2016",0
@SenGracePOE https://t.co/cyObLMvOhD,0
"@tomas_md @bilbil grassroots, no one is as effective as Binay. 

Diyan tayo natalo kay Mar. Kasi look at past performance.",0
"Brigada News Update! - ‘Panibagong alegasyon ni Binay, imahinasyon lang’ - https://t.co/MQfGb3xYRw #brigadanews #brigadanewsfm",0
"""All supporters of Mar,Poe,and Binay are shit"" -Mdm Echavez ??????",1
sobrang wtf ng pr team ni mar roxas,1
The anti-graft body has denied the appeal of Vice President Jejomar Binay’s son seeking to annul its previous... https://t.co/Y5uScbCHUq,0
"imyenlim: KATRINAMOYA_26: BINAY's Version: NOG NOG, PANDAK, LAKI SA HIRAP. Pero di tulad ng iba, madaming nagawa. #PSYBulag #PushAwardsKath…",0
Grabe puro Binay at Duterte na lang ang issue.,1
"#RoxasQuitNow #RoRo2016 @MARoxas if you're so decent, then why can't you let people decide freely? You respect their right to, don't you?",0
"Ang tanga mo, Binay! Haha. ??",1
"Binay: That’s the problem. If what Roxas is saying is true, we won’t hear these complaints. The problem is execution.",0
@merylejhames_ mas malala pa siya kay binay ??,0
"The BRAT PACK got the Marcos cronies ?? - Erap, Danding, Ongpin . Too bad Binay can’t join them. Tears for Escudero ?? https://t.co/dGuh3iFRaP",1
Si Binay ganito ganyan nagawa sa Makati. Bumalik na lang siya sa Makati at dun naman pala siya pinaka productive ??,1
Naku ha! Ang bilis ata maging 2nd ni Mar Roxas,1
That's why its NO to Mar Roxas #RememberYolanda,1
di ko makalimutan yung exhawsted ni binay,0
Daniel Padilla endorses Mar Roxas hay wrong move bruh smh,1
Duterte? Poe?  Binay? Mar?  Who to vote for? Everyone has personal defects in leadership and truthfulness. The worse is yet to come! ??,0
RT @DiegoCunanan1: Tnginang mayweather to parang si mar roxas,1
"@tr1pnautic Indeed, and Binay denying the links between them is a manifestation of a cynical view of Filipinos.",0
Ano minana Ni Binay? Kala ko mahirap Lang sila #binay,1
"#TV5Aksyon | VP Binay, bumisita sa mga biktima ng bagyo sa Pampanga https://t.co/3IpvDFR4Ys",0
Hahahah! https://t.co/1AvQqOEhq3  #Halalan2016 #Binay #Binay2016 @BinayPaRin2016 @VPJojoBinay,0
"It will be a no shocker that Mar Roxas will win this coming election,  with all his machineries and below the belt dirty tactics.",1
Tas sumabay pa sa inis ko yung pagmumukha ni mar roxas. hayufff!!! #DreamsNeverEndOnSNBO,1
@mcclorymin binay.. Raf.. Paredes,0
Si Mar Roxas ba kay pasimple ra mandaot smh,1
Mar Roxas Grace Poe Jojo Binay ang bobo nu https://t.co/p9lV78S8xZ,1
Si Binay lang ang laki sa hirap na pinamanahan ng magulang nya! Oh how to be like you binay? ???? #PiliPinasDebates2016,0
@basha_____ si mar roxas may pakana nyan.,0
MAR ROXAS!!!!???? huwat!?,1
Mar Roxas is the most desperate presidential candidate this country has ever seen.,1
MAR ROXAS: I DON’T NEED OFW VOTE https://t.co/eAWz6i91fQ via @wordpressdotcom,0
NAKAKAASAR YUNG COMMERCIAL NI BINAY. Pota,1
@mikparaiso ay di kasama yan. Pipili ka lang tlga wahahaha! Hulaan ko kay Binay ka? Haha,0
"I know many good, patriotic and intelligent supporters of Binay, Roxas, Poe, Santiago, Duterte, Honasan, Marcos,... https://t.co/a6ADZmFo3e",0
(This is why we fight),1
"#TV5Aksyon | Mar Roxas, 'di nababahala sa posibleng epekto sa kanya ng pagbasura sa panukala para sa dagdag-pensyon #News5Aksyon",1
"The ""magikero."" Binay: Ronnie Puno is a campaign adviser https://t.co/qzBRgAiu5o #PHvote https://t.co/knul9NGpLd",0
#OnlyBinayPriority4Ps,0
I never thought ABSCBN and Mar Roxas would really be stooping down to gutter level by using children in their black propaganda!,1
Basta nagpapasalamat nalang ako na hindi si Binay. Yun lang naman talaga ang concern ko. At wag kayo magquestion bat magiendorse si DJ,0
I wonder who's behind the ads against Binay..,0
@sunstaronline ask the yellow army and they'll tell you that that's a smear job against Mar Roxas,0
Wag kayong magalit kay Binay kung bakit palakad lakad sya sa stage. Mahirap humanap ng anggulo at tamang ilaw! #PiliPinasDebates2016,0
"I'm sorry, Binay. But I think lahat ng lumalabas sa bibig mo ngayon ay BS.",1
It's unfair to compare a medical practitioner who spent thousand of sleepless hours just to get that profession. What a poor analogy N.Binay,1
Parang tanga yung ads ni Binay,1
"RT @icofania: Mar Roxas as Darna:

People: Darna, tulungan mo kami! Hirap na hirap na kami!

Darna: Oh ano, kasalanan na naman ng gobyerno …",0
Is Binay running for reelection? Same pa rin kasi yung campaign material e. #makatiparin,0
RT @PatamaPost: Kapag hindi mo niretweet to crush mo si Binay.,0
"2nd na si Mar Roxas, Bukas 2nd pa din yan. ??",0
"I'd this were a school Mar would be the nerd, Duterte the playground bully, Binay the cheater and Poe the exchange student",1
#PGTDebate,0
Kung magsanib pwersa si Mar Roxas at Grace Poe sa tingin nyo malalamangan ba nila si Duterte? Sabay daya pa...,1
#NogNogHambog,1
"Mar Roxas ""irrelevant"" during Aquino administration. -- Mayor Duterte. @gmanews https://t.co/1MPb5bHKpN",1
@inquirerdotnet @Team_Inquirer gawa ni Binay yan. platforms? para sa mahirap lang naman lagi,0
Pakyu ka Binay. https://t.co/7lQySDdeF4,1
Mga puzzy mo Mar Poe ug Binay!,1
@DrewNadal that'll not be enough if sina binay win. I fear for the philippines,1
@faithbanares  oo hahaha pati si binay,0
Filipinos did the right decision to not hand the country to Binay or Roxas #PhilippinesElection,0
"""Marunong daw maglaba si Binay.""
""Maglaba ng pera?"" 
""Money laundering?"" #PiliPinasDebates2016",1
@tagasalog Sama-sama na sila under UNA. Nag-oath na sila kay Binay. Hehe. #dynastygalore @mrsunlawyer,1
Binay: PH gained from APEC meeting https://t.co/BCB1Q7grc5 https://t.co/7KlRTMQpRA | via CNN Philippines,0
@PhilippineStar the delay was cause by Mar Roxas not VP Binay #OnlyBinayIsLove,0
https://t.co/qKuvxGy7gv,1
Binay downplays economic growth under PNoy gov’t | https://t.co/of2eD1U8Fe | Philippine News https://t.co/jWdsUzvjtR via @po_st,0
"Umm, who decided Cebu is Binay country again???? This pic was taken earlier, along SRP..i think today. But really? https://t.co/cz1y7pSWPW",1
DUTERTE TILL THE END https://t.co/wBEWR7ClYp https://t.co/H8uyW84FyI,1
Mar Roxas is UNEDUCATED ?? #DuterteTillTheEnd ??,1
Ano ba KathNiel sinisira nyo ang image nyo dahil kay Mar Roxas. Wala naman syang pake sa inyo hindi nga kayo pinagtatanggol sa publiko.,1
Grabe every other commercial break pa halos itong campaign ads ni Binay. Shunga pa sa shunga na lang maconvince sayong shet ka.????,1
@commondeathave when I woke up I was shocked that so many people in FB has already shared the blasted picture.. Binay will have us gutted,0
Pwede yung Ad ni Binay pagkatapos na ng Oshopping ipalabas? ??,0
@iamkarendavila @DawnZpost  dapat s maroxas manalo Hindi si duterte .Kong si duterte manalo Mag sisikayo bablik ang marshalo noon ..,0
RT @RaulDGonzales: Na bibwisit ako sa political ad na ONLY BINAY! #1Mister5Misis,1
"Binay criticized @Team_Inquirer thrice today over AMLC report-Santa &amp; Vigan,Ilocos Sur,and Bangued,Abra #VotePH2016 https://t.co/DnWOQAqDwV",0
Excuse me Mr. Binay hindi namin katulad ang buhay niyo. Wala kaming access sa milyong milyong pera ng bayan na inangkin niyo.,1
Kung sino pang Vice President siya pang kurakot! Yan si Binay!!! Tsk,1
plastik ni mar roxas letse ??????,1
Kaya nakakasuka panoorin tv ad ni Binay eh. Panay drama. https://t.co/NFyZtgw3v0,1
I'm worried that we're not giving Binay the attention he deserves bec. we're distracted by Du30. #NoToBinay #NoToDuterte,1
"Mayor Binay (2010), Mayor Duterte (2016) muna sila ang mga mayor nga dumali kay Mar ??",0
"""Ako po ay inihalal ninyo bilang Vice President. Hindi nman po kayo nagsisi sa pagboto sa akin"" -Binay U SURE BRAD? ???? #PiliPinasDebates2016",0
ulet ulet pa yung commercial ni binay puta! ??????,1
@mrschoiiiiiiiii HAHAHA. Oo be. Sarap nga patayin ng TV kapag yung Ad ni Binay yung nalabas. Nognog. Kingiba,1
"YES OR NO NALANG, BINAY BOBO MO ANG BOBO MO BOBO MO",1
"Sorry at di ako aware, pero para saan ung puna ni #Binay sa blue/navy blue dress ni Karen? Can someone enlighten me about it? #MDS2016",0
Pota pati ang ICE WATER mar roxas rin? Yelo eh,1
"Mahahati yung vote kela Poe, Santiago, Duterte, Roxas. Kay Binay solid. Ano na. Wag naman sana. ??",0
"06-19-15
Senator Nancy Binay, you got it wrong via @rapplerdotcom http://t.co/OQTmu8FWGn",0
#PSYPagyanig https://t.co/W88SjiwBEa,0
Di kami dadaanin sa #hugot pero ang daming #hugot pang Campaign TV Ad... #SakitSaTenga #UmayNaUmaySaCampaign #MarRoxas,0
Binay #5SOSDAY  #5SOSFam #BestFanArmy #iHeartAwards ??,0
@bandila the 1st mention of 'Abigail Binay' appears on your TL. Now is Trending Topic in Philippines! #trndnl,0
"The word ""analyze"" itself is too complex for Mar Roxas. You only need common sense. Ganun siya ka-basic.",1
@StanPadua si ko kasi binasa. Wala ako gana pagdating sa binay na yan,1
"Ombudsman upholds criminal charges vs VP Binay, son https://t.co/FTZ4R70vwr https://t.co/CfbTVt6kTH",0
"WTF Philippines. Really? You'd choose Mar, Poe and Binay over MIRIAM? Outrage. #Eleksyon2016  https://t.co/5cryShYKfT",1
Azar tong new commercial ni Binay eh...,1
#VoteMaineFPP #KCA,1
CA junks Junjun Binay's petition vs 2nd suspension order https://t.co/XTcc8xHPnC https://t.co/hv8pN2zI35,0
Duterte's lead rn is Roxas and Poe's figures combined. 4% of clustered precints. Robredo have a fighting chance against Marcos. ??,0
@Senyora nag-observe kami sa senate. At nakita namin si Sen. Binay. Di naman siya maitim.,0
"PPCRV - KBP TALLY
Partial/Unofficial result as of 5:50pm

Duterte          1,311,236    30.27%
Poe... https://t.co/2omZ2A0ViB",0
ang plastik ni binay kay duterte nakakainis lumabas ang tunay na ugali,1
"""@cnnphilippines: VP Binay on prolonging terms and giving out Viagra http://t.co/RQhvpSMFnd http://t.co/rEmDuCPRTM"" QUE HORROR! ??",1
"""bakit ang puti mo?""

""kase hindi ako kagaya ni binay.""",1
No way Mar Roxas can claim the fight is between him and Duterte. The same survey he depends on say. https://t.co/UjJ2kq200n via @bworldph,0
"Nilalait ang sarili sa mga ads. Naglalaro sa mga katagang ""nognog pandak laki sa hirap"" yan si binay tularan si binay
#NognogHambog",1
Morales says she has reliable source to prove Binay pressured COA to delay report https://t.co/OySmeuueWn | @NCorralesINQ,0
"Grace madi-disqualify, Binay makukulong. MAR WALANG ""K"" MAGING PANGULO! - DUTERTE.  Alamin sa BULGAR! http://t.co/qqOjc1IEiA",0
"Roxas in N. Ecija, Binay’s guest candidates, Indonesia’s haze | 12PM wRap https://t.co/EsuPue0eq3 | via Rappler",0
How come Mar Roxas has higher votes than Miriam??? Uhm??????? Anyare?????,1
@HugotPost Hindi. Sinabayan pa ng kabobohan ni mar roxas state of calamity na dapat emergency na! At dame nabulok na relief goods at medcns!,1
Kainis talaga yung commercial ni binay. Masyado nyang dinodown sarili nya. Feeling naman nya makukuha nya simpatya ng tao ??,1
"OnMay9:
?1. Binay
?2. Defensor-Santiago, Miriam
?3. Duterte
?4. Poe
?5. Roxas
That little shaded circle changes all!
#YouthForMiriam (c)",0
Kabog ang gast talk round na yun ha.Bukod kay Papa Binay nanaman! Nakakaloka sya..Ang playtime!Sino ba ung blue?Hahah! #PiliPinasDebates2016,1
2015/11/11 11:51 PHT,0
Nabbwiset ako sa commercial ni Mar Roxas.,1
Bakit kay Mar Roxas ba yung 4 Ps? Dbah sa government yun? ???????? https://t.co/R6SeAAESYi,0
#RP69FANFIC,1
ash wednesday : puro ash mukha ni binay. nyare? ??,1
Di ko alam ganun ka katanga Binay https://t.co/RgjPZ7Ioua,1
Dapat panoorin ni Binay 'tong #GuroToPangulo,0
annoying ni binay makareklamo kala mo di parte dati ng gabinete char masyado akong affected hahaha,1
"bakit ako hahanap ng kakampi, alam ko namang kaya kita, sumuko na nga yung supporter ni BINAY sakin ikaw pa ?... https://t.co/uYw9GEh5cr",0
"Tutulungan daw niya mga Nognog, paano ang mga moreno'morena? Hayst. Binay wag kame!",1
Putang ina ano ba to -Mar Roxas hahahahhaa,1
"Tuwang tuwa ang mga puta na matatalo si roxas dahil lamang si duterte. Hindi to pbb mga tanga, bayan naten nakasalalay",1
Nagresign na si VP Binay ang ubra ko wala pa nabawasan. #stockpile,1
Nag kakagulo ngayon sa Brgy namin Kasi Binoto nila si Duterte Pero Ang lumabas sa Receipt si Mar roxas such a stupid #Election2016,1
Bobo nalang boboto dito kay binay e. Eh kaso nga pala madaming bobong botante,1
Nakakainis tong TV ad ni binay. Paawa effect,1
"Sobrang bilib ni Mar Roxas sa daang matuwid, in denial siyang may extortion na nagaganap sa airport. Feeling nya lahat to paninira lang. OK.",1
"By process of elimination, the anti-Roxas/Binay undecideds will go for Poe to prevent a Duterte presidency.
Was that so hard? ??",0
"Kahit anong gawin mo Mar Roxas, hindi ka mananalo. ?? #AyawSaDILAW",1
Binay bigyan mo kami dito ng sobre pleaaaaase ??,0
#NakuPoe can't you tell an insult from a compliment? Duterte said he was running cuz you're an American. Tapos you offer him a job?!,1
#HalalanResults,0
No sign of Mar Roxas' platform yet. What do you stand for and how will you do it? #GoNegosyoTalks,0
Putangina nakakairita na kada pinapalabas yung ad ni Binay!,1
D.SANTIAGO- 1.2M,0
Here's what Mar Roxas has to say about #TanimBala https://t.co/3igVQG7izz https://t.co/2qGFAq1ZC2,0
Yung ang tagal kong i-shade yung sa presidentiable. @senmiriam pa rin. Good luck @MARoxas &amp; Grace Poe. ?? #Halalan2016,0
seeing Mar Roxas on 2nd place and Miriam on last #MIRIAMforPRESIDENT #DayaangDILAW https://t.co/BkB2PcEk41,1
"Kadiri naman GLOC 9. Of all the presidentiables you could endorse, napunta ka kay Binay. ???? Sayang ka.",1
"@dzrhnews MBC DZRH exit poll 32,757 respondents Duterte 42%, POE 20%, Roxas 20 %. MARCOS 34%, ROBREDO 28% @TeamAFP",0
HINDI SAYANG POE ?? #DU30,0
Abby Binay for mayor.,0
"Korina Sanchez-Roxas on Roxas vs Duterte, ""This is a battle between good and evil"". https://t.co/DHGoOnKUpL",0
Si Roxas grabe na nag spread ng black propaganda tapos si Duterte chill lang ??,0
Nakakatulog pa ba yung babaeng nagsasalita sa paid advertisement ni binay? Puro kasinungalingan narinig ko eh.,1
"Not asking those who are voting for Roxas, Poe, or Binay to reconsider their vote. At least, pro-democracy.

Those for Du30? Please rethink.",0
Currently stalking Jejomar Binay. Mapapamura ka talaga. ??,1
mar roxas is sooo desperate,1
"Binay lied with the association with the said Ampatuan. Puro kasinungalingan, knew it Mauungat at mauungkat baho niyo. #PiliPinasDebates2016",1
Mar Roxas on #tanimbala . I have no more words. https://t.co/eUO10jVpl7,0
Si brian poe kinakampanya si Grace Poe porque't magkaapelyido biased ampotah wala na to,1
"""RT DonyaAlma: Kapag narinig nyo ang ""Only Binay""

Ito lang ang masasabi ko...

""Buksan ang ilaw! Hihi"""" ??????",1
sana hindi maitoloy ang dayu ni mar roxas,1
@GlendaEco Hahahaha kung si Binay yan ambon palang suspended na! Hahahahaha!,0
Ayan nanaman commercial ni Binay...??,1
"Tangina nung commercial ni Nognog Binay. Puro pang NOGNOG, PANO NAMAN KAMING MAPUPUTI!!? Dapat pantay! RACIST AMPUTS! PAKYU KA NOG! ??",1
Nahaharap sa isyu ng katiwalian ang mga Binay. Ano ang dito masasabi ni Edu Manzano na dating Vice Mayor ng Makati? https://t.co/DvVILB9j5i,0
@mikoofalsa is this a tweet abt Binay? Or Pnoy? Or the rest of the boot-licking shit-faced people that the Filipinos elected as 'leaders',1
RT @alphatricia: Tanginang campaign ni Binay. Oy nognog lang pwede bumoto sakanya! RACIST HAHAHAHAHAHA,1
"RT @seeyara: Binay, halos 6 years ka ng VP. Bakit puro 'ginawa' mo para sa Makati as Mayor ang nasa campaign mo? Bakit wala yung 'ginawa' m…",0
@equalizerpost @RRD_Davao eto pa! ang demonyo sa demonyo din nakikipagkaibigan! Sweet nga sila ni Binay!,1
#Manila VP Binay: I’m in good health to finish 90-day campaign https://t.co/2iZq7KBcUm,0
And may the next debate won't be as bias as I expect it to be ma @DawnZpost ?? #Duterte-Marcos or #Poe-Marcos https://t.co/E9M7rgI8Gm,0
"Binay says signing bidding approval forms is part of the mayor's functions, not necessarily proves he's already involved in falsifying info",0
"First Binay and now Arroyo. Goddamn Duterte, you need to get your shit together.",1
Wala talagang amor sina mar sa taong bayan! Go vp binay!!! #binayforpresident,0
WAG POE,1
"""Teka, si Roxas binoto ko ah! Bakit si Duterte ang lumabas?! Ano to, dayaan?!

#EksenaSaPresinto
#MagingMapanuri
#PHVote
#Election2016",1
"Honasan on VP Binay: ""No one can replicate him. He is genuine""",0
"Let's stop this madness! Tigilan na ninyo ang kabaliwang Duterte. Mag-Roxas na kayo, para sigurado! https://t.co/LxL4PVt8oM",1
2015/9/17 07:56 PHT #trndnl http://t.co/dRwxiUtCOV,0
Digong on Binay woes: He brought it on himself #Halalan2016 https://t.co/LUShIFAcoh,0
"Wag Poe si Mar Roxas. We don't owe him our jobs, our oversized Starbucks drink, our Uniqlo jeans, our plane tickets. We owe him nothing.",1
"RT @missalmazan: tonight on #BottomlinePH: Roxas. Poe. Santiago. Binay. Four names, one election.
https://t.co/Xz8iFrnUr3",0
"VP Binay, binati si Duterte - spokesperson

Pormal na umanong binati ni Vice President Jejomar Binay ang kanyang... https://t.co/YKNpBOY4PJ",0
#HakotQueen GRACE POE. You are such a disGRACE! Vote buying 500php each tapos nag rent ka pa ng 170 bus? MAY PUSO? https://t.co/YeSFZvzfTc,1
@aivan_sison yesterday duterte said he put sen poe as dswd sec if ever he win.. and poe said if she win also she put duterte as crmezar get?,0
Presidential candidate Binay: ‘This is the eve of our freedom from poverty’ https://t.co/C8qE56hgaB #PHVote https://t.co/OS6jQi7y6G,0
"Kung hindi si Duterte, edi sino? Roxas? The fuck.",1
"Sequence of candidates: Santiago, Roxas, Binay",0
PUTANGINA DUTERTE LEADING THE RACE WITH 88 THOUSAND VOTES ROXAS 60 THOUSAND VOTES,0
"""Only Binay, only Binay sino ba ang may nagawa na"" shutek ilang commercial ba meron ka?! #lss",0
"Giit ni Binay, hihintayin muna niyang matapos ang bilangan ng lahat ng boto.",0
Bat hate ba hate nyo si Binay ????????,0
Naiinis ako sa binay na babae. Para namn may pake ako kahit di ako pansinin,1
Admin Toffy,1
Duterte or Roxas...still undecided.,0
.@OmbudsmanPh says it has authority to investigate VP Binay even if he is an impeachable officer,0
"Paggamit sa mga bata: kung ganito pala ang pagiging disente, huwag na oyy. DUTERTE TILL THE END",0
I'll not lead an uprising if Binay wins — Trillanes https://t.co/1Sx9dK1J25,0
"Its black propaganda .. black means Binay ? Lack of kakayahan c Mar, Propaganda means Puro Ganda lang si Poe ? Hahahaha #PHVoteDuterte",1
"Villar and Binay have the same campaign strategies, target nila ang TV-Audiences.",0
Sana manalo sila Mar Roxas and Leni Robredo!?? RORO RISING.,0
LOOK: ‘Binay’ sign ala Hollywood rises on Banaue Rice Terraces https://t.co/tGVduGAarm #publicopinions,0
Binay and Roxas never failed to annoy me. Every single time.,1
RT @News5AKSYON: VP Jejomar Binay at mga kasama sa UNA nanguna sa pag-alala sa Bagyong Yolanda sa Tacloban kahapon. #aksyonsaumaga https://…,0
RT @RandomTweetsPH1: Mar Roxas first choice was Alden. But he couldn't get him. So naghanap ng SECOND CHOICE at CHEAPER. Daniel Padilla?????? …,1
"Akala naman ni Mar Roxas nung kinuha niya ang ""KATHNIEL"" para i-endorse siya dadami boto niya? Ulol, walang maniniwala sa'yo. Tanga mo po.",1
"VP Jejomar Binay: Marunong po akong maglaba, mamalantsa ...

Me: Wag kang magpresidente. Magkatulong ka. :(",1
"MDS, DUTERTE, OR POE! GO NA GO NA WAG LANG MAR OR BINAY PLS. LALONG LALO NA WAG BBM FOR VP!!!!!!!!!!!!!",0
"Presidentiable bet Mar Roxas, dumating na sa Roxas City, para bumoto. #ElectionWatch2016 #BotoMo2016 @DZAR1026",0
WATCH: Trillanes explains why VP Binay lied in his campaign ad https://t.co/6WQt1J1UO2 https://t.co/blBRxZg7hK,1
Last week si Binay ngayon naman si Mar. Cant wait for Duterte. Duterte tard aketch ?? #WantedPresident,1
Grabe nag movie lang kami paguwi may paganap na si mar roxas.  Ibang klase. Tsk tsk.,1
"RT @iamAlyloony: Sa mga nagiisip bumoto kay Mar Roxas, aba'y pagisipan niyo maigi. Kung ito presidente natin, magbubulagbulagan lang. https…",1
"Grace, Chiz back on top; Binay falls 10 points to 2nd - Manila Bulletin https://t.co/JGFVLmtEPE",0
Poverty not corruption is the moral problem of ze Philippines - VP Binay https://t.co/wDotbadW5E,0
Can't they not let our 44 heroes rest in peace? https://t.co/Z5ULRezcFV,0
Binay is expected to answer corruption allegations hurled vs his family during campaign launch in Mandaluyong. | Jorge_Carino | via ANC ALE…,0
@DZMMTeleRadyo's 5-part interview with MAR ROXAS at #DZMMTeleIkawNaBa. Watch: https://t.co/xZDJabHKgD https://t.co/wfYPck12Fz,0
"Ang bobo-bobo bwiset, sinong maniniwalang mas mataas ang boto nila Roxas at Binay kay Miriam? San kayo kumukuha ng pag iisip jusme",1
My rudeness and being sarcastic is influenced by the politician who fight oppressors. Such politicians are Duterte and Miriam Santiago.,0
Don't tell me Mar Roxas will win the Presidential Election?,0
Binay di pa ako tapos sayo. Mamaya. Hahahahahahahaha.,1
"AMAY BISAYA REPORTEDLY CHALLENGED ROXAS, BINAY, DUTERTE &amp; POE TO A ""FRIENDLY"" DEBATE BUT HE BEGS OFF FACING SANTIAGO https://t.co/r9tsZiXG6K",0
@ABSCBNNews si binay lang nakarMdam,0
Expanded Senior Citizen Act 2010 https://t.co/OdMDVZrZCV,0
"RT @ihateposh: If VP Binay &amp; Sec. Jun Abaya were both engulfed in flames &amp; you only had one fire extinguisher, sa'n mo ito itatago?",1
LT BINAY #PushAwardsKathNiels,0
Bwisit tong bagong commercial ni binay.??,1
"NOGNOG is a racial slur used by PNoy and Roxas tisoy &amp; conyo supporters against Jojo Binay. same as ""Nigger"" @aupijuan @roychellesychua",0
